model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability
qwen3.5:4b,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-4b/state_303/RGOCG16-50_16mm/Gear_Large.json,0.31883039994863793,C,0.22047191885349196,0.37774615540040685,0.4007465771142867,-1.511984944343567,-0.9735328555107117,-0.9144260287284851,0.0010353486318144256
qwen3.5:4b,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-4b/state_303/RGOCG12-50_12mm/Gear_Large.json,0.3122451000381261,C,0.18821482904984765,0.31366397567685056,0.4970181437630374,-1.6701712608337402,-1.1594330072402954,-0.6991287469863892,0.0011030515102643523
qwen3.5:4b,state_303,RGOCG8-50_8mm,8 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-4b/state_303/RGOCG8-50_8mm/Gear_Large.json,0.32946720003383234,C,0.21183121542119265,0.22773469065155943,0.558384112396514,-1.5519654750823975,-1.4795739650726318,-0.5827081799507141,0.002049981530733991
qwen3.5:4b,state_303,USB_Male,USB connector + cable,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-4b/state_303/USB_Male/Gear_Large.json,0.32932389999041334,C,0.03399732135113374,0.1840719237000418,0.7805079185676375,-3.3814735412597656,-1.692428708076477,-0.24781039357185364,0.0014228363811870093
qwen3.5:4b,state_303,DSUB_Male,DSUB connector,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-4b/state_303/DSUB_Male/Gear_Large.json,0.34525270003359765,C,0.08695757783281345,0.2579833614673247,0.6535247553010783,-2.4423348903656006,-1.3548601865768433,-0.4253748655319214,0.0015343053987835198
qwen3.5:4b,state_303,Gear_Large,Large gear,Gear_Medium,False,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/Gear_Large/Gear_Medium.json,0.37249160005012527,A,0.9043536163776351,0.04816321455432532,0.046970953914529066,-0.1005348265171051,-3.0331597328186035,-3.0582258701324463,0.0005122151535104091
qwen3.5:4b,state_303,Gear_Medium,Medium gear,Gear_Medium,True,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/Gear_Medium/Gear_Medium.json,0.28623159998096526,A,0.8870468737447404,0.05056059997689094,0.061682506150943194,-0.11985745280981064,-2.9845826625823975,-2.785754919052124,0.0007100201274254925
qwen3.5:4b,state_303,Gear_Small,Small gear,Gear_Medium,False,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/Gear_Small/Gear_Medium.json,0.28155819996027276,A,0.8644474206563604,0.0688839831909056,0.06574874022269032,-0.14566479623317719,-2.6753315925598145,-2.721914768218994,0.0009198559300437337
qwen3.5:4b,state_303,Waterproof_Male,Waterproof connector,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/Waterproof_Male/Gear_Medium.json,0.3003757999977097,B,0.03324114365212383,0.5918140277926072,0.37380528960885,-3.4039669036865234,-0.5245628356933594,-0.9840202331542969,0.0011395389464190497
qwen3.5:4b,state_303,M12_Hex_Nut,M12 hex nut,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/M12_Hex_Nut/Gear_Medium.json,0.31609369994839653,B,0.03689263232262234,0.783690030544895,0.17799368210194452,-3.299743413925171,-0.2437417060136795,-1.7260072231292725,0.0014236550305380957
qwen3.5:4b,state_303,M16_Hex_Nut,M16 hex nut,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/M16_Hex_Nut/Gear_Medium.json,0.29807680001249537,B,0.032331159185795766,0.6516965599533334,0.3146323409462069,-3.4317238330841064,-0.42817622423171997,-1.1563504934310913,0.0013399399146638569
qwen3.5:4b,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/RGOCG16-50_16mm/Gear_Medium.json,0.3109142000321299,B,0.06033752834481669,0.47522999741962885,0.4629586300227848,-2.8078010082244873,-0.7439563870429993,-0.7701175808906555,0.0014738442127696372
qwen3.5:4b,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/RGOCG12-50_12mm/Gear_Medium.json,0.32286480005132034,C,0.10254577122190112,0.31260753739293695,0.5823192530750728,-2.2774460315704346,-1.162806749343872,-0.5407364368438721,0.0025274383100890585
qwen3.5:4b,state_303,RGOCG8-50_8mm,8 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/RGOCG8-50_8mm/Gear_Medium.json,0.32853309996426105,C,0.11825271099481907,0.35831796221430934,0.5214391241507247,-2.1349313259124756,-1.026334524154663,-0.6511627435684204,0.001990202640146932
qwen3.5:4b,state_303,USB_Male,USB connector + cable,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/USB_Male/Gear_Medium.json,0.32197910000104457,C,0.021667722004648757,0.25097260732984744,0.7258601717129458,-3.8319315910339355,-1.3824114799499512,-0.32039788365364075,0.001499498952557965
qwen3.5:4b,state_303,DSUB_Male,DSUB connector,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-4b/state_303/DSUB_Male/Gear_Medium.json,0.3348932000226341,C,0.0420582088570887,0.366249695522416,0.5896239230922142,-3.168700695037842,-1.0044399499893188,-0.5282703638076782,0.002068172528281065
qwen3.5:4b,state_303,Gear_Large,Large gear,Gear_Small,False,True,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/Gear_Large/Gear_Small.json,0.3869381999829784,A,0.6767629363036555,0.09848828341425739,0.22416246130933185,-0.39043423533439636,-2.3178176879882812,-1.4953842163085938,0.0005863189727552953
qwen3.5:4b,state_303,Gear_Medium,Medium gear,Gear_Small,False,True,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/Gear_Medium/Gear_Small.json,0.29055749997496605,A,0.6349708494537268,0.09004702385457558,0.27436260219980574,-0.4541761875152588,-2.407423257827759,-1.293304681777954,0.000619524491891843
qwen3.5:4b,state_303,Gear_Small,Small gear,Gear_Small,True,True,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/Gear_Small/Gear_Small.json,0.27154410001821816,A,0.6176970610405126,0.11093471116580159,0.2708418591953988,-0.48175713419914246,-2.1988134384155273,-1.3062201738357544,0.0005263685982870303
qwen3.5:4b,state_303,Waterproof_Male,Waterproof connector,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/Waterproof_Male/Gear_Small.json,0.2920538000180386,C,0.10630769078834039,0.11240139181619814,0.7807502189494722,-2.241417646408081,-2.1856789588928223,-0.2475000023841858,0.0005406984459892517
qwen3.5:4b,state_303,M12_Hex_Nut,M12 hex nut,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/M12_Hex_Nut/Gear_Small.json,0.3133471999899484,C,0.1861163298712371,0.12506274891881916,0.6881457069207242,-1.6813833713531494,-2.07893967628479,-0.37375468015670776,0.0006752142892195723
qwen3.5:4b,state_303,M16_Hex_Nut,M16 hex nut,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/M16_Hex_Nut/Gear_Small.json,0.30392149998806417,C,0.17805898340339263,0.1347401503719357,0.6863858639502135,-1.7256404161453247,-2.0044071674346924,-0.37631532549858093,0.0008150022744581875
qwen3.5:4b,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/RGOCG16-50_16mm/Gear_Small.json,0.30435520003084093,C,0.17491770472531024,0.12810049272294308,0.6953928375793642,-1.7434396743774414,-2.0549402236938477,-0.3632783591747284,0.0015889649723824784
qwen3.5:4b,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/RGOCG12-50_12mm/Gear_Small.json,0.31608959997538477,C,0.18728749068903527,0.1050950239128719,0.7060543358409183,-1.6751104593276978,-2.2528903484344482,-0.34806308150291443,0.0015631495571746257
qwen3.5:4b,state_303,RGOCG8-50_8mm,8 mm round pin,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/RGOCG8-50_8mm/Gear_Small.json,0.3130437000072561,C,0.24604147062093085,0.10359400576501786,0.6493763830192432,-1.4022551774978638,-2.267275810241699,-0.431742787361145,0.0009881405948081179
qwen3.5:4b,state_303,USB_Male,USB connector + cable,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/USB_Male/Gear_Small.json,0.3194610000355169,C,0.05232504296595431,0.0638918402403897,0.8828984506655781,-2.95028018951416,-2.750563621520996,-0.12454508990049362,0.0008846661280778045
qwen3.5:4b,state_303,DSUB_Male,DSUB connector,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-4b/state_303/DSUB_Male/Gear_Small.json,0.3191127000027336,C,0.16108381496791715,0.08479248415487159,0.753152716987251,-1.8258304595947266,-2.467548370361328,-0.2834872603416443,0.0009709838899603085
qwen3.5:4b,state_303,Gear_Large,Large gear,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/Gear_Large/Waterproof_Male.json,0.4062497999984771,C,0.12786925790512788,0.2890109884409759,0.5813181371600912,-2.0567469596862793,-1.24129056930542,-0.542457103729248,0.0018016164938050583
qwen3.5:4b,state_303,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/Gear_Medium/Waterproof_Male.json,0.29082900000503287,C,0.09887436856541296,0.18809388785604675,0.7113444176784847,-2.3139052391052246,-1.670814037322998,-0.34059855341911316,0.001687325900055603
qwen3.5:4b,state_303,Gear_Small,Small gear,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/Gear_Small/Waterproof_Male.json,0.30137739999918267,C,0.10842243801281926,0.2713047960196563,0.6185085199295507,-2.2217202186584473,-1.30451238155365,-0.4804443120956421,0.0017642460379737601
qwen3.5:4b,state_303,Waterproof_Male,Waterproof connector,Waterproof_Male,True,True,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/Waterproof_Male/Waterproof_Male.json,0.29796140000689775,A,0.7909752104943765,0.1178378379670199,0.09018341151094333,-0.23448865115642548,-2.1384458541870117,-2.405909776687622,0.0010035400276603434
qwen3.5:4b,state_303,M12_Hex_Nut,M12 hex nut,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/M12_Hex_Nut/Waterproof_Male.json,0.28793329995824024,C,0.0658317955811658,0.36756632076099605,0.5625065559505548,-2.7206523418426514,-1.0008515119552612,-0.5753524899482727,0.0040953277072833805
qwen3.5:4b,state_303,M16_Hex_Nut,M16 hex nut,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/M16_Hex_Nut/Waterproof_Male.json,0.32348819996695966,C,0.07495377177313403,0.23023667439879894,0.6923003705230083,-2.590883731842041,-1.4686474800109863,-0.367735356092453,0.002509183305058782
qwen3.5:4b,state_303,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/RGOCG16-50_16mm/Waterproof_Male.json,0.3207733000162989,C,0.13443890231128325,0.17561181729796604,0.6881405183302127,-2.006645441055298,-1.7394793033599854,-0.37376222014427185,0.0018087620605380383
qwen3.5:4b,state_303,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/RGOCG12-50_12mm/Waterproof_Male.json,0.3146880000131205,C,0.1599322563087249,0.18851347725371187,0.6502143048425207,-1.8330049514770508,-1.6685857772827148,-0.43045327067375183,0.0013399615950424604
qwen3.5:4b,state_303,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/RGOCG8-50_8mm/Waterproof_Male.json,0.31827679998241365,C,0.16493378883096785,0.15569339550677327,0.6765038330575173,-1.8022111654281616,-1.8598666191101074,-0.39081716537475586,0.0028689826047416656
qwen3.5:4b,state_303,USB_Male,USB connector + cable,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/USB_Male/Waterproof_Male.json,0.32348020002245903,C,0.12591837722318092,0.2293237298099505,0.6427214190510728,-2.0721213817596436,-1.4726206064224243,-0.44204390048980713,0.0020364739157957557
qwen3.5:4b,state_303,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-4b/state_303/DSUB_Male/Waterproof_Male.json,0.31702600000426173,C,0.2575741351844294,0.17409400180147022,0.5663964856619862,-1.356447696685791,-1.7481598854064941,-0.5684609413146973,0.0019353773521142426
qwen3.5:4b,state_303,Gear_Large,Large gear,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/Gear_Large/M12_Hex_Nut.json,0.36836980003863573,A,0.5054016114729819,0.07971259855213544,0.4136841244747376,-0.6824018955230713,-2.529327630996704,-0.8826525807380676,0.0012016655001449994
qwen3.5:4b,state_303,Gear_Medium,Medium gear,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/Gear_Medium/M12_Hex_Nut.json,0.3076038000290282,C,0.3981844157142091,0.06128630340981441,0.5390128405990562,-0.9208400249481201,-2.792198896408081,-0.6180158853530884,0.0015164402769203278
qwen3.5:4b,state_303,Gear_Small,Small gear,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/Gear_Small/M12_Hex_Nut.json,0.2691769999801181,A,0.47092473171062565,0.0849254080349353,0.44293407587102734,-0.7530570030212402,-2.465981960296631,-0.8143343329429626,0.0012157843834117443
qwen3.5:4b,state_303,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/Waterproof_Male/M12_Hex_Nut.json,0.29707869997946545,A,0.5257204028082434,0.10701905636645156,0.3664678003060758,-0.6429857611656189,-2.234748363494873,-1.0038446187973022,0.0007927405192291737
qwen3.5:4b,state_303,M12_Hex_Nut,M12 hex nut,M12_Hex_Nut,True,True,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/M12_Hex_Nut/M12_Hex_Nut.json,0.30131320003420115,C,0.3738367287608314,0.07140476272595274,0.5531116870884096,-0.9839361310005188,-2.639390707015991,-0.5921953320503235,0.0016468214248062107
qwen3.5:4b,state_303,M16_Hex_Nut,M16 hex nut,M12_Hex_Nut,False,True,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/M16_Hex_Nut/M12_Hex_Nut.json,0.30967869999585673,A,0.5321689700870306,0.09049231242846584,0.3762682371011661,-0.6307942271232605,-2.4024903774261475,-0.9774529933929443,0.0010704803833374577
qwen3.5:4b,state_303,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/RGOCG16-50_16mm/M12_Hex_Nut.json,0.3444371000514366,C,0.42746180001177536,0.10966157620956636,0.4608495731788038,-0.8498903512954712,-2.2103562355041504,-0.7746835947036743,0.0020270505998544186
qwen3.5:4b,state_303,RGOCG12-50_12mm,12 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/RGOCG12-50_12mm/M12_Hex_Nut.json,0.3234052999760024,C,0.3393276601810779,0.11318933917750419,0.546091602140401,-1.0807890892028809,-2.1786932945251465,-0.6049685478210449,0.0013913985010169938
qwen3.5:4b,state_303,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/RGOCG8-50_8mm/M12_Hex_Nut.json,0.3251735999947414,C,0.3387734490211888,0.09323798475403322,0.5662231553010091,-1.0824236869812012,-2.3726000785827637,-0.5687670111656189,0.0017654109237689175
qwen3.5:4b,state_303,USB_Male,USB connector + cable,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/USB_Male/M12_Hex_Nut.json,0.34853319998364896,C,0.21526523062440098,0.07613884153995493,0.7063918679937455,-1.5358843803405762,-2.5751967430114746,-0.34758514165878296,0.0022040598418985313
qwen3.5:4b,state_303,DSUB_Male,DSUB connector,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-4b/state_303/DSUB_Male/M12_Hex_Nut.json,0.338787000044249,C,0.31467476433367436,0.09898357407142594,0.58374893071179,-1.1562156677246094,-2.3128013610839844,-0.5382843017578125,0.0025927308831097395
qwen3.5:4b,state_303,Gear_Large,Large gear,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/Gear_Large/M16_Hex_Nut.json,0.3842367000179365,A,0.4532645556316705,0.10407749684220056,0.4419142486213498,-0.7912793159484863,-2.2626194953918457,-0.8166394233703613,0.0007436989047790998
qwen3.5:4b,state_303,Gear_Medium,Medium gear,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/Gear_Medium/M16_Hex_Nut.json,0.33328369999071583,C,0.29795159124025666,0.06851860287242177,0.6318786220906525,-1.2108242511749268,-2.680649995803833,-0.4590579569339752,0.0016511837966690646
qwen3.5:4b,state_303,Gear_Small,Small gear,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/Gear_Small/M16_Hex_Nut.json,0.29290599998785183,C,0.4262001509102408,0.10753809358342127,0.4651841869861194,-0.8528462052345276,-2.229910135269165,-0.7653218507766724,0.0010775685202184526
qwen3.5:4b,state_303,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/Waterproof_Male/M16_Hex_Nut.json,0.3045206000097096,C,0.4344949239782766,0.11134516202037333,0.4535352083837999,-0.8335710167884827,-2.195120334625244,-0.7906823754310608,0.0006247056175501253
qwen3.5:4b,state_303,M12_Hex_Nut,M12 hex nut,M16_Hex_Nut,False,True,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/M12_Hex_Nut/M16_Hex_Nut.json,0.3084313999861479,C,0.38057538148891146,0.12419315367140166,0.49358636551366797,-0.9660710096359253,-2.0859172344207764,-0.7060574293136597,0.0016450993260189728
qwen3.5:4b,state_303,M16_Hex_Nut,M16 hex nut,M16_Hex_Nut,True,True,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/M16_Hex_Nut/M16_Hex_Nut.json,0.32636349997483194,C,0.3918238605967813,0.09077166495565091,0.5164405839377787,-0.9369428753852844,-2.3994081020355225,-0.6607950329780579,0.0009638905097890671
qwen3.5:4b,state_303,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/RGOCG16-50_16mm/M16_Hex_Nut.json,0.32359140005428344,C,0.34185905469918204,0.1782453627560036,0.478900065553007,-1.0733567476272583,-1.724594235420227,-0.7362633347511292,0.0009955169918073326
qwen3.5:4b,state_303,RGOCG12-50_12mm,12 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/RGOCG12-50_12mm/M16_Hex_Nut.json,0.3164575000409968,C,0.26849722417115346,0.14268186710127212,0.5877105090293623,-1.3149147033691406,-1.9471378326416016,-0.5315207839012146,0.001110399698212139
qwen3.5:4b,state_303,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/RGOCG8-50_8mm/M16_Hex_Nut.json,0.33420209999894723,C,0.28524241830612085,0.15887460728505626,0.5546167433524558,-1.2544158697128296,-1.8396400213241577,-0.5894779562950134,0.0012662310563671397
qwen3.5:4b,state_303,USB_Male,USB connector + cable,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/USB_Male/M16_Hex_Nut.json,0.3315059000160545,C,0.09981529782102347,0.0859338163401643,0.8125679471025212,-2.304433822631836,-2.4541778564453125,-0.20755574107170105,0.0016829387362909953
qwen3.5:4b,state_303,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-4b/state_303/DSUB_Male/M16_Hex_Nut.json,0.33827430004021153,C,0.1917821699613307,0.14002396848575963,0.666094477264629,-1.6513950824737549,-1.9659416675567627,-0.40632376074790955,0.0020993842882806035
qwen3.5:4b,state_303,Gear_Large,Large gear,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-4b/state_303/Gear_Large/RGOCG16-50_16mm.json,0.37845379998907447,C,0.049055630421231455,0.08692992533942284,0.863137127145246,-3.0148003101348877,-2.442652940750122,-0.1471817046403885,0.0008773170940996611
qwen3.5:4b,state_303,Gear_Medium,Medium gear,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-4b/state_303/Gear_Medium/RGOCG16-50_16mm.json,0.29269830003613606,C,0.047860410497474935,0.04365701554852068,0.907646001049802,-3.039466619491577,-3.1313912868499756,-0.09690084308385849,0.0008365729042023595
