model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Gear_Large.json,0.401951200037729,A,0.6615365150208511,0.19474174548788015,0.14068815064129742,-0.413190096616745,-1.6360809803009033,-1.9612095355987549,0.0030335888499712915
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Gear_Large.json,0.43050070002209395,A,0.7886490812909104,0.12693592500420436,0.08220428967661883,-0.23743382096290588,-2.064072847366333,-2.4985477924346924,0.002210704028266397
qwen3.5:9b,state_303,USB_Male,USB connector + cable,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-9b/state_303/USB_Male/Gear_Large.json,0.46008960000472143,B,0.0036737315746443776,0.8082298649346529,0.18654622884625371,-5.6065473556518555,-0.2129087746143341,-1.6790761947631836,0.001550174644449065
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/qwen3.5-9b/state_303/DSUB_Male/Gear_Large.json,0.4281256999820471,C,0.1109201123357697,0.44198226410113334,0.44205142302547373,-2.1989450454711914,-0.8164855241775513,-0.8163290619850159,0.00504620053762328
qwen3.5:9b,state_303,Gear_Large,Large gear,Gear_Medium,False,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/Gear_Large/Gear_Medium.json,0.5081560999969952,A,0.9923310279163275,0.001873884436039734,0.005414978089191459,-0.007698529865592718,-6.2797417640686035,-5.218586444854736,0.00038010955844125505
qwen3.5:9b,state_303,Gear_Medium,Medium gear,Gear_Medium,True,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/Gear_Medium/Gear_Medium.json,0.3906933999969624,A,0.9901540870833156,0.002347669238700858,0.006986476181790831,-0.009894704446196556,-6.054332256317139,-4.963778972625732,0.0005117674961926388
qwen3.5:9b,state_303,Gear_Small,Small gear,Gear_Medium,False,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/Gear_Small/Gear_Medium.json,0.3721795000019483,A,0.9889566299591677,0.0025743696428430817,0.007994610927012192,-0.01110480073839426,-5.962150573730469,-4.8289875984191895,0.00047438947097711015
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/Waterproof_Male/Gear_Medium.json,0.3880772999837063,B,0.022352416845963827,0.8313460980525937,0.14320076656588449,-3.800820827484131,-0.1847090870141983,-1.9435076713562012,0.0031007185355580447
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/M12_Hex_Nut/Gear_Medium.json,0.41916930000297725,B,0.0183906650923199,0.7766798155722885,0.2024054926299567,-3.9959120750427246,-0.25272709131240845,-1.5974822044372559,0.0025240267054349452
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/M16_Hex_Nut/Gear_Medium.json,0.3909697000053711,B,0.012551705915943017,0.808664200235154,0.17756679058668653,-4.377898693084717,-0.21237152814865112,-1.7284084558486938,0.0012173032622164737
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Gear_Medium.json,0.42697520001092926,A,0.7134446515165541,0.13013574521757287,0.15119497181348102,-0.3376504182815552,-2.039177179336548,-1.8891850709915161,0.005224631452392048
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Gear_Medium.json,0.3925846000202,A,0.7095301105100289,0.13205996517353394,0.15446649564613932,-0.34315234422683716,-2.0244991779327393,-1.8677780628204346,0.003943428670297844
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Gear_Medium.json,0.40891779999947175,A,0.6816344241603188,0.17785193533445065,0.13614756671888747,-0.3832617998123169,-1.7268038988113403,-1.9940159320831299,0.004366073786343017
qwen3.5:9b,state_303,USB_Male,USB connector + cable,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/USB_Male/Gear_Medium.json,0.4516076000290923,B,0.0019282130701872074,0.9057831182854328,0.0911995736188977,-6.251161575317383,-0.09895538538694382,-2.394705057144165,0.0010890950254822673
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/qwen3.5-9b/state_303/DSUB_Male/Gear_Medium.json,0.42192019999492913,B,0.055914787909239386,0.6517359102571002,0.28888354120985943,-2.8839263916015625,-0.4281158447265625,-1.2417316436767578,0.0034657606238008842
qwen3.5:9b,state_303,Gear_Large,Large gear,Gear_Small,False,True,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/Gear_Large/Gear_Small.json,0.4948961000191048,A,0.9868140216273397,0.004065296602250145,0.00862945877568249,-0.013273685239255428,-5.505268573760986,-4.752573490142822,0.0004912229947277025
qwen3.5:9b,state_303,Gear_Medium,Medium gear,Gear_Small,False,True,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/Gear_Medium/Gear_Small.json,0.3830565000534989,A,0.9859301447308553,0.003988341772916037,0.00946242020035551,-0.014169774018228054,-5.524379730224609,-4.660427093505859,0.0006190932958731743
qwen3.5:9b,state_303,Gear_Small,Small gear,Gear_Small,True,True,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/Gear_Small/Gear_Small.json,0.35805330000584945,A,0.9863972064164415,0.004581449696527699,0.0084577977345642,-0.013696159236133099,-5.385739803314209,-4.7726664543151855,0.0005635461524665653
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/Waterproof_Male/Gear_Small.json,0.41945819999091327,B,0.06159776814082062,0.7461185406201518,0.188261189509796,-2.7871296405792236,-0.29287078976631165,-1.6699249744415283,0.004022501729231576
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/M12_Hex_Nut/Gear_Small.json,0.38925009995000437,B,0.05729838932328751,0.7141397570759139,0.22588245702642953,-2.859482765197754,-0.33667659759521484,-1.4877405166625977,0.0026793965743689974
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/M16_Hex_Nut/Gear_Small.json,0.3853161000297405,B,0.052168986058497915,0.7237011737893749,0.22208333868909355,-2.9532670974731445,-0.32337671518325806,-1.5047025680541992,0.0020465014630335343
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Gear_Small.json,0.38344349997350946,A,0.3930443263278558,0.3258221577176988,0.2761822217284123,-0.9338328838348389,-1.1214035749435425,-1.2866944074630737,0.004951294226033243
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Gear_Small.json,0.4033204999868758,C,0.3337753296585247,0.26068083853335244,0.4018358395047681,-1.0972871780395508,-1.3444584608078003,-0.9117116332054138,0.0037079923033547235
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Gear_Small.json,0.4026669000159018,A,0.4311388665365388,0.23725520605768255,0.3275455314463766,-0.841325044631958,-1.4386188983917236,-1.1161282062530518,0.004060395959402108
qwen3.5:9b,state_303,USB_Male,USB connector + cable,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/USB_Male/Gear_Small.json,0.43310120003297925,B,0.00532843439349893,0.8192952335418056,0.1734791226955753,-5.2346978187561035,-0.1993107795715332,-1.7516980171203613,0.0018972093691201897
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,Gear_Small,False,False,False,input_crops/state_303/Gear_Small.png,a6cd20966d20d444c579237af1aaf1ad2879b7d4ba783c937f1ca7244ee9e529,raw/qwen3.5-9b/state_303/DSUB_Male/Gear_Small.json,0.40720100002363324,B,0.08665964788888214,0.5021259245471127,0.40365810073962427,-2.4457669258117676,-0.688904345035553,-0.9071870446205139,0.007556326824380899
qwen3.5:9b,state_303,Gear_Large,Large gear,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/Gear_Large/Waterproof_Male.json,0.5243622999987565,B,0.3966918346732037,0.4200959511844442,0.17856716399397146,-0.9245955348014832,-0.867272138595581,-1.7227904796600342,0.0046450501483806805
qwen3.5:9b,state_303,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/Gear_Medium/Waterproof_Male.json,0.40243180003017187,A,0.436447078564425,0.37615981656183817,0.18206386427370397,-0.8290881514549255,-0.9777411818504333,-1.7033977508544922,0.005329240600032925
qwen3.5:9b,state_303,Gear_Small,Small gear,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/Gear_Small/Waterproof_Male.json,0.3775315000093542,B,0.2816073714641946,0.526824785825582,0.18618188120610446,-1.2672414779663086,-0.6408872604370117,-1.6810312271118164,0.0053859615041189635
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,Waterproof_Male,True,True,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/Waterproof_Male/Waterproof_Male.json,0.4052187000052072,A,0.9876156452125334,0.002481332558039469,0.00891384992725948,-0.012461679987609386,-5.998959541320801,-4.720149040222168,0.0009891723021675514
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/M12_Hex_Nut/Waterproof_Male.json,0.4057872000266798,B,0.03199751014935554,0.6742450011004312,0.28912542882349573,-3.4420971870422363,-0.39416173100471497,-1.2408946752548218,0.004632059926717558
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/M16_Hex_Nut/Waterproof_Male.json,0.3980566000100225,B,0.01930343739639837,0.6429789658043964,0.33511632333749863,-3.947472095489502,-0.44164326786994934,-1.0932775735855103,0.002601273461706577
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Waterproof_Male.json,0.3979954000096768,A,0.8135418241608151,0.09989014622098075,0.08411513436950545,-0.206357941031456,-2.3036842346191406,-2.4755687713623047,0.0024528952486986277
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Waterproof_Male.json,0.39585789997363463,A,0.8198272551357725,0.09208072547535046,0.08511479403927165,-0.19866162538528442,-2.385089635848999,-2.463754415512085,0.002977225349605317
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Waterproof_Male.json,0.41408199997385964,A,0.8038825992551395,0.0948361692634239,0.09667215848536975,-0.21830204129219055,-2.355604410171509,-2.3364298343658447,0.004609072996066832
qwen3.5:9b,state_303,USB_Male,USB connector + cable,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/USB_Male/Waterproof_Male.json,0.44093529996462166,B,0.1288780790853547,0.648503669266667,0.21735580661493623,-2.0488884449005127,-0.43308761715888977,-1.5262196063995361,0.0052624450330419625
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,input_crops/state_303/Waterproof_Male.png,501944f5a366194deaf0627005d87557bb79cd97c1413a8f7396ce4a6b8a3e7f,raw/qwen3.5-9b/state_303/DSUB_Male/Waterproof_Male.json,0.4222699999809265,A,0.4370324797825765,0.4008493016145752,0.1554054793917613,-0.8277477622032166,-0.9141697287559509,-1.8617175817489624,0.006712739211086949
qwen3.5:9b,state_303,Gear_Large,Large gear,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/Gear_Large/M12_Hex_Nut.json,0.48866410000482574,A,0.9775283937483789,0.004910481082580905,0.016947082109046177,-0.02272794023156166,-5.316383361816406,-4.077659606933594,0.0006140430599941293
qwen3.5:9b,state_303,Gear_Medium,Medium gear,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/Gear_Medium/M12_Hex_Nut.json,0.3806923999800347,A,0.9696189764571796,0.008521731210377456,0.020912752967756004,-0.030852092429995537,-4.765135765075684,-3.867396116256714,0.0009465393646869158
qwen3.5:9b,state_303,Gear_Small,Small gear,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/Gear_Small/M12_Hex_Nut.json,0.35950449999654666,A,0.9669231161357305,0.009385716872301652,0.022739027191727032,-0.033636294305324554,-4.6685662269592285,-3.783672571182251,0.0009521398002408921
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/Waterproof_Male/M12_Hex_Nut.json,0.3892180999973789,A,0.8957006360666707,0.03167769488867907,0.07059092852537617,-0.11014903336763382,-3.4521424770355225,-2.6508536338806152,0.002030740519273988
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,M12_Hex_Nut,True,True,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/M12_Hex_Nut/M12_Hex_Nut.json,0.37961669999640435,A,0.9067394148989119,0.04139414428903521,0.050418844258399646,-0.09790017455816269,-3.1846158504486084,-2.9873902797698975,0.0014475965536533408
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,M12_Hex_Nut,False,True,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/M16_Hex_Nut/M12_Hex_Nut.json,0.41050980001455173,A,0.9662467257170322,0.009710937893316004,0.02294738272181075,-0.034336067736148834,-4.634502410888672,-3.7745513916015625,0.0010949536678410698
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/M12_Hex_Nut.json,0.4028425000142306,A,0.9078555677448992,0.02780932532806657,0.06306245623191654,-0.09666997939348221,-3.582383871078491,-2.763629674911499,0.0012726506951177274
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/M12_Hex_Nut.json,0.39484050002647564,A,0.9128963366297302,0.0230068153257244,0.0627840182889577,-0.09113294631242752,-3.7719647884368896,-2.768054723739624,0.0013128297555876633
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/M12_Hex_Nut.json,0.4083624000195414,A,0.8831453944049801,0.03203820514336038,0.08229272884102301,-0.12426543235778809,-3.440826177597046,-2.4974725246429443,0.002523671610636491
qwen3.5:9b,state_303,USB_Male,USB connector + cable,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/USB_Male/M12_Hex_Nut.json,0.42982880002819,C,0.23360547526679484,0.3690407872916944,0.39018493777990043,-1.4541215896606445,-0.9968481063842773,-0.9411344528198242,0.0071687996616103256
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,M12_Hex_Nut,False,False,False,input_crops/state_303/M12_Hex_Nut.png,baedfe7904344e7e4677127433e020ed849aa2b1eb60d26e01f65855ed1d0aca,raw/qwen3.5-9b/state_303/DSUB_Male/M12_Hex_Nut.json,0.4843521000002511,A,0.8080536747641884,0.07741504018124609,0.11033410156621157,-0.2131267935037613,-2.5585741996765137,-2.20424222946167,0.004197183488353851
qwen3.5:9b,state_303,Gear_Large,Large gear,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/Gear_Large/M16_Hex_Nut.json,0.5297465000185184,A,0.9768097997690707,0.007196357673038591,0.015198004412862726,-0.023463323712348938,-4.93418025970459,-4.186591148376465,0.0007958381450280383
qwen3.5:9b,state_303,Gear_Medium,Medium gear,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/Gear_Medium/M16_Hex_Nut.json,0.38007610000204295,A,0.975171566752523,0.007284686616865088,0.017006516777684742,-0.02514185756444931,-4.921980857849121,-4.074158668518066,0.0005372298529271458
qwen3.5:9b,state_303,Gear_Small,Small gear,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/Gear_Small/M16_Hex_Nut.json,0.35873919998994097,A,0.9823566667238991,0.0054702719214770185,0.01161675844386453,-0.0178008321672678,-5.2084269523620605,-4.455306529998779,0.0005563029107593653
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/Waterproof_Male/M16_Hex_Nut.json,0.3918981999740936,A,0.7918254111462776,0.0615305133912993,0.14454827342065354,-0.23341435194015503,-2.788222074508667,-1.934141755104065,0.0020958020417695122
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,M16_Hex_Nut,False,True,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/M12_Hex_Nut/M16_Hex_Nut.json,0.3864235000219196,A,0.9860861303394899,0.0034255061317904254,0.00994822061885093,-0.014011574909090996,-5.676506042480469,-4.610361576080322,0.0005401429098688126
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,M16_Hex_Nut,True,True,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/M16_Hex_Nut/M16_Hex_Nut.json,0.41444040002534166,A,0.9868965743673824,0.003277960503129698,0.009462194601366967,-0.013190032914280891,-5.720533847808838,-4.6604509353637695,0.000363270528120907
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/M16_Hex_Nut.json,0.402774500020314,A,0.8525616563969461,0.048684426343396404,0.09745157819851864,-0.15950974822044373,-3.0223960876464844,-2.328399658203125,0.0013023390611387464
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/M16_Hex_Nut.json,0.3968718000105582,A,0.8649620388323128,0.052671625759853395,0.08070714289175218,-0.1450696587562561,-2.943678379058838,-2.516928195953369,0.001659192516081598
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/M16_Hex_Nut.json,0.3987774000270292,A,0.8097531835793766,0.0592827970581855,0.1293551659008763,-0.21102578938007355,-2.8254361152648926,-2.0451934337615967,0.001608853461561477
qwen3.5:9b,state_303,USB_Male,USB connector + cable,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/USB_Male/M16_Hex_Nut.json,0.41659769997932017,B,0.05127298330865479,0.5842965689628095,0.36173739360919865,-2.9705913066864014,-0.537346601486206,-1.0168367624282837,0.0026930541193370683
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/state_303/M16_Hex_Nut.png,833d5826b6258166aa076165f38a3b094d64d204a81c4b806c996e3191b00983,raw/qwen3.5-9b/state_303/DSUB_Male/M16_Hex_Nut.json,0.4055024000117555,A,0.7324424397066203,0.0956765118455987,0.16887755034546942,-0.31137052178382874,-2.3467824459075928,-1.7785813808441162,0.003003498102311708
qwen3.5:9b,state_303,Gear_Large,Large gear,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/Gear_Large/RGOCG16-50_16mm.json,0.48032099998090416,C,0.06610442474539464,0.41408325050738715,0.5156249447997583,-2.716519594192505,-0.8816882371902466,-0.6623756289482117,0.004187379947459879
qwen3.5:9b,state_303,Gear_Medium,Medium gear,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/Gear_Medium/RGOCG16-50_16mm.json,0.37003500002902,B,0.036611519092811504,0.5676175437639018,0.3912844625017349,-3.3073923587799072,-0.5663074254989624,-0.9383204579353333,0.00448647464155183
qwen3.5:9b,state_303,Gear_Small,Small gear,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/Gear_Small/RGOCG16-50_16mm.json,0.3813808999839239,B,0.026710958172783572,0.5763690613255448,0.39274679556570324,-3.6226813793182373,-0.551007091999054,-0.9345901608467102,0.00417318493596841
