condition,model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability,target_family,observed_family,p_A_lower,p_A_upper,p_B_lower,p_B_upper,p_C_lower,p_C_upper
baseline,gemma4:12b,state_202,M12_Hex_Nut,M12 hex nut,Gear_Medium,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M12_Hex_Nut/Gear_Medium.json,0.8147176999482326,B,1.72189653813946e-06,0.9999976158140953,1.2401266603342113e-08,-13.27208423614502,-2.3841887468734058e-06,-18.205467224121094,,hex_nut,gear,1.72189653813946e-06,1.72189653813946e-06,0.9999976158140953,0.9999976158140953,1.2401266603342113e-08,1.2401266603342113e-08
baseline,gemma4:12b,state_202,M16_Hex_Nut,M16 hex nut,Gear_Medium,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M16_Hex_Nut/Gear_Medium.json,0.9031599000445567,B,1.3325404707452465e-06,0.9999982118606638,1.208777202014903e-08,-13.528423309326172,-1.7881409348774469e-06,-18.23107147216797,,hex_nut,gear,1.3325404707452465e-06,1.3325404707452465e-06,0.9999982118606638,0.9999982118606638,1.208777202014903e-08,1.208777202014903e-08
baseline,gemma4:12b,state_202,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG16-50_16mm/Gear_Medium.json,1.0846247000154108,B,8.869441084251173e-05,0.9998875856433898,1.9383653511025504e-06,-9.330313682556152,-0.00011242067557759583,-13.153665542602539,,round_pin,gear,8.869441084251173e-05,8.869441084251173e-05,0.9998875856433898,0.9998875856433898,1.9383653511025504e-06,1.9383653511025504e-06
baseline,gemma4:12b,state_202,RGOCG12-50_12mm,12 mm round pin,Gear_Medium,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG12-50_12mm/Gear_Medium.json,0.89841400005389,B,0.0002293482308749915,0.9997213482917661,5.699650691957822e-06,-8.380269050598145,-0.00027869053883478045,-12.075105667114258,,round_pin,gear,0.0002293482308749915,0.0002293482308749915,0.9997213482917661,0.9997213482917661,5.699650691957822e-06,5.699650691957822e-06
baseline,gemma4:12b,state_202,RGOCG8-50_8mm,8 mm round pin,Gear_Medium,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG8-50_8mm/Gear_Medium.json,0.8186653999728151,B,0.00025923309090758294,0.9996737241831287,2.9040619201742777e-06,-8.257782936096191,-0.00032632905640639365,-12.74940013885498,,round_pin,gear,0.00025923309090758294,0.00025923309090758294,0.9996737241831287,0.9996737241831287,2.9040619201742777e-06,2.9040619201742777e-06
baseline,gemma4:12b,state_202,USB_Male,USB connector + cable,Gear_Medium,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/USB_Male/Gear_Medium.json,1.0050980999949388,B,2.073710278184932e-06,0.9999972581862338,,-13.08617115020752,-2.7418175250204513e-06,,,USB_Male,gear,2.073710278184932e-06,2.073710278184932e-06,0.9999972581862338,0.9999972581862338,0.0,0.0001
baseline,gemma4:12b,state_202,DSUB_Male,DSUB connector,Gear_Medium,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/DSUB_Male/Gear_Medium.json,0.8803299000137486,B,1.6005544070773878e-06,0.9999971389770508,2.1188132489919072e-08,-13.345160484313965,-2.861027041944908e-06,-17.669824600219727,,DSUB_Male,gear,1.6005544070773878e-06,1.6005544070773878e-06,0.9999971389770508,0.9999971389770508,2.1188132489919072e-08,2.1188132489919072e-08
baseline,gemma4:12b,state_202,Gear_Large,Large gear,Gear_Small,False,True,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Large/Gear_Small.json,1.2066097000497393,A,0.9983046055147378,0.0016940149488832359,2.474191326778397e-07,-0.00169683329295367,-6.3806538581848145,-15.21218204498291,,gear,gear,0.9983046055147378,0.9983046055147378,0.0016940149488832359,0.0016940149488832359,2.474191326778397e-07,2.474191326778397e-07
baseline,gemma4:12b,state_202,Gear_Medium,Medium gear,Gear_Small,False,True,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Medium/Gear_Small.json,1.1157951999921352,A,0.9996743202098447,0.0003249515049340082,5.545547055478767e-08,-0.000325732835335657,-8.031834602355957,-16.707685470581055,,gear,gear,0.9996743202098447,0.9996743202098447,0.0003249515049340082,0.0003249515049340082,5.545547055478767e-08,5.545547055478767e-08
baseline,gemma4:12b,state_202,Gear_Small,Small gear,Gear_Small,True,True,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Small/Gear_Small.json,1.1508036999730393,A,0.9975086451244511,0.002490035961928828,2.5625750594197697e-07,-0.0024944634642452,-5.995458126068115,-15.177083015441895,,gear,gear,0.9975086451244511,0.9975086451244511,0.002490035961928828,0.002490035961928828,2.5625750594197697e-07,2.5625750594197697e-07
baseline,gemma4:12b,state_202,Waterproof_Male,Waterproof connector,Gear_Small,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Waterproof_Male/Gear_Small.json,1.2679537999792956,B,0.0016203869293845066,0.9983293414176381,4.427412024431893e-05,-6.425090312957764,-0.0016720556886866689,-10.025110244750977,,Waterproof_Male,gear,0.0016203869293845066,0.0016203869293845066,0.9983293414176381,0.9983293414176381,4.427412024431893e-05,4.427412024431893e-05
baseline,gemma4:12b,state_202,M12_Hex_Nut,M12 hex nut,Gear_Small,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M12_Hex_Nut/Gear_Small.json,0.8292418000055477,B,5.6131405233039455e-05,0.9999386072160225,2.5993465459069584e-06,-9.78781509399414,-6.139466859167442e-05,-12.860250473022461,,hex_nut,gear,5.6131405233039455e-05,5.6131405233039455e-05,0.9999386072160225,0.9999386072160225,2.5993465459069584e-06,2.5993465459069584e-06
baseline,gemma4:12b,state_202,M16_Hex_Nut,M16 hex nut,Gear_Small,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M16_Hex_Nut/Gear_Small.json,0.8032625000341795,B,0.000161772184690342,0.9998221993496645,1.4172251503181544e-05,-8.729321479797363,-0.00017781645874492824,-11.164224624633789,,hex_nut,gear,0.000161772184690342,0.000161772184690342,0.9998221993496645,0.9998221993496645,1.4172251503181544e-05,1.4172251503181544e-05
baseline,gemma4:12b,state_202,RGOCG16-50_16mm,16 mm round pin,Gear_Small,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG16-50_16mm/Gear_Small.json,1.0146341000217944,B,0.0029180097014925802,0.9969298242737212,5.809287355945649e-05,-5.836853504180908,-0.003074898384511471,-9.753467559814453,,round_pin,gear,0.0029180097014925802,0.0029180097014925802,0.9969298242737212,0.9969298242737212,5.809287355945649e-05,5.809287355945649e-05
baseline,gemma4:12b,state_202,RGOCG12-50_12mm,12 mm round pin,Gear_Small,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG12-50_12mm/Gear_Small.json,0.8850818000501022,B,0.0049617943729375665,0.9948849080728805,0.00011796583953386541,-5.30598783493042,-0.0051282187923789024,-9.04511547088623,,round_pin,gear,0.0049617943729375665,0.0049617943729375665,0.9948849080728805,0.9948849080728805,0.00011796583953386541,0.00011796583953386541
baseline,gemma4:12b,state_202,RGOCG8-50_8mm,8 mm round pin,Gear_Small,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG8-50_8mm/Gear_Small.json,0.8210872000199743,B,0.06357147351825222,0.9357291442903327,0.0006688346309980513,-2.7555904388427734,-0.06642922013998032,-7.30997371673584,,round_pin,gear,0.06357147351825222,0.06357147351825222,0.9357291442903327,0.9357291442903327,0.0006688346309980513,0.0006688346309980513
baseline,gemma4:12b,state_202,USB_Male,USB connector + cable,Gear_Small,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/USB_Male/Gear_Small.json,1.0011944000143558,B,1.1540703132241157e-06,0.9999983310699747,3.57789195207463e-09,-13.672215461730957,-1.6689314179529902e-06,-19.4484920501709,,USB_Male,gear,1.1540703132241157e-06,1.1540703132241157e-06,0.9999983310699747,0.9999983310699747,3.57789195207463e-09,3.57789195207463e-09
baseline,gemma4:12b,state_202,DSUB_Male,DSUB connector,Gear_Small,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/DSUB_Male/Gear_Small.json,0.8479940000106581,B,8.328918522947012e-06,0.9999905824659056,4.685139540568072e-07,-11.69577693939209,-9.417578439752106e-06,-14.573699951171875,,DSUB_Male,gear,8.328918522947012e-06,8.328918522947012e-06,0.9999905824659056,0.9999905824659056,4.685139540568072e-07,4.685139540568072e-07
baseline,gemma4:12b,state_202,Gear_Large,Large gear,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Large/Waterproof_Male.json,1.1769743000040762,A,0.9639850872510686,0.03600471052479389,5.4678200232135225e-06,-0.036679454147815704,-3.3241055011749268,-12.116630554199219,,gear,Waterproof_Male,0.9639850872510686,0.9639850872510686,0.03600471052479389,0.03600471052479389,5.4678200232135225e-06,5.4678200232135225e-06
baseline,gemma4:12b,state_202,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Medium/Waterproof_Male.json,1.1418011999921873,A,0.7638468102697358,0.23604811314583637,8.972630588134228e-05,-0.26938802003860474,-1.4437196254730225,-9.318746566772461,,gear,Waterproof_Male,0.7638468102697358,0.7638468102697358,0.23604811314583637,0.23604811314583637,8.972630588134228e-05,8.972630588134228e-05
baseline,gemma4:12b,state_202,Gear_Small,Small gear,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Small/Waterproof_Male.json,1.1569514000439085,B,0.10582968372606191,0.8938244568615159,0.00031374745227033074,-2.245924234390259,-0.11224588006734848,-8.066922187805176,,gear,Waterproof_Male,0.10582968372606191,0.10582968372606191,0.8938244568615159,0.8938244568615159,0.00031374745227033074,0.00031374745227033074
baseline,gemma4:12b,state_202,Waterproof_Male,Waterproof connector,Waterproof_Male,True,True,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Waterproof_Male/Waterproof_Male.json,1.2622880000271834,A,0.9999841451646687,1.5232544985432653e-05,2.743486081474597e-08,-1.585496102052275e-05,-11.092076301574707,-17.41145133972168,,Waterproof_Male,Waterproof_Male,0.9999841451646687,0.9999841451646687,1.5232544985432653e-05,1.5232544985432653e-05,2.743486081474597e-08,2.743486081474597e-08
baseline,gemma4:12b,state_202,M12_Hex_Nut,M12 hex nut,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M12_Hex_Nut/Waterproof_Male.json,0.7852652000146918,B,0.004764035683982724,0.9947289823045288,0.00044282355928706757,-5.346660137176514,-0.005284958519041538,-7.722339153289795,,hex_nut,Waterproof_Male,0.004764035683982724,0.004764035683982724,0.9947289823045288,0.9947289823045288,0.00044282355928706757,0.00044282355928706757
baseline,gemma4:12b,state_202,M16_Hex_Nut,M16 hex nut,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M16_Hex_Nut/Waterproof_Male.json,0.821040999959223,B,0.001661423222733241,0.9981147050828435,0.00017355870218417987,-6.400080680847168,-0.0018870743224397302,-8.658994674682617,,hex_nut,Waterproof_Male,0.001661423222733241,0.001661423222733241,0.9981147050828435,0.9981147050828435,0.00017355870218417987,0.00017355870218417987
baseline,gemma4:12b,state_202,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG16-50_16mm/Waterproof_Male.json,0.990201500011608,A,0.9927939177370524,0.007103342664618203,8.417511095938117e-05,-0.007232171483337879,-4.947189807891846,-9.382611274719238,,round_pin,Waterproof_Male,0.9927939177370524,0.9927939177370524,0.007103342664618203,0.007103342664618203,8.417511095938117e-05,8.417511095938117e-05
baseline,gemma4:12b,state_202,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG12-50_12mm/Waterproof_Male.json,0.9316955999820493,A,0.9952183365374075,0.0046412380642402475,0.00012021807707672423,-0.004793132189661264,-5.372774124145508,-9.026203155517578,,round_pin,Waterproof_Male,0.9952183365374075,0.9952183365374075,0.0046412380642402475,0.0046412380642402475,0.00012021807707672423,0.00012021807707672423
baseline,gemma4:12b,state_202,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG8-50_8mm/Waterproof_Male.json,0.8473675000132062,A,0.9973680377604369,0.002599406290260231,2.8598254346263783e-05,-0.002635431941598654,-5.95247220993042,-10.462164878845215,,round_pin,Waterproof_Male,0.9973680377604369,0.9973680377604369,0.002599406290260231,0.002599406290260231,2.8598254346263783e-05,2.8598254346263783e-05
baseline,gemma4:12b,state_202,USB_Male,USB connector + cable,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/USB_Male/Waterproof_Male.json,1.017717300041113,B,5.9962095135817484e-05,0.999931097032596,3.8198464059613346e-07,-9.721797943115234,-6.890534132253379e-05,-14.777885437011719,,USB_Male,Waterproof_Male,5.9962095135817484e-05,5.9962095135817484e-05,0.999931097032596,0.999931097032596,3.8198464059613346e-07,3.8198464059613346e-07
baseline,gemma4:12b,state_202,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/DSUB_Male/Waterproof_Male.json,0.8607924999669194,B,0.3597406628293335,0.6399752476257009,0.00024778338837385213,-1.0223718881607056,-0.44632577896118164,-8.302955627441406,,DSUB_Male,Waterproof_Male,0.3597406628293335,0.3597406628293335,0.6399752476257009,0.6399752476257009,0.00024778338837385213,0.00024778338837385213
baseline,gemma4:12b,state_202,Gear_Large,Large gear,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Large/M12_Hex_Nut.json,1.1924855000106618,A,0.9306355096105865,0.06935840113207012,1.9807268205615365e-06,-0.07188758254051208,-2.6684679985046387,-13.132046699523926,,gear,hex_nut,0.9306355096105865,0.9306355096105865,0.06935840113207012,0.06935840113207012,1.9807268205615365e-06,1.9807268205615365e-06
baseline,gemma4:12b,state_202,Gear_Medium,Medium gear,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Medium/M12_Hex_Nut.json,1.1658171000308357,A,0.7945915436831084,0.20538665658800934,5.549605285629763e-06,-0.22992707788944244,-1.5828609466552734,-12.101783752441406,,gear,hex_nut,0.7945915436831084,0.7945915436831084,0.20538665658800934,0.20538665658800934,5.549605285629763e-06,5.549605285629763e-06
baseline,gemma4:12b,state_202,Gear_Small,Small gear,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Small/M12_Hex_Nut.json,1.161498500034213,A,0.8272063159451505,0.17278439714029956,3.1823206710104593e-06,-0.1897011399269104,-1.7557107210159302,-12.657899856567383,,gear,hex_nut,0.8272063159451505,0.8272063159451505,0.17278439714029956,0.17278439714029956,3.1823206710104593e-06,3.1823206710104593e-06
baseline,gemma4:12b,state_202,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Waterproof_Male/M12_Hex_Nut.json,1.2817642000154592,A,0.9838542337862416,0.016140573767144697,2.317635233164375e-06,-0.016277529299259186,-4.1264190673828125,-12.974963188171387,,Waterproof_Male,hex_nut,0.9838542337862416,0.9838542337862416,0.016140573767144697,0.016140573767144697,2.317635233164375e-06,2.317635233164375e-06
baseline,gemma4:12b,state_202,M12_Hex_Nut,M12 hex nut,M12_Hex_Nut,True,True,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M12_Hex_Nut/M12_Hex_Nut.json,0.8363620000309311,A,0.9999744892118427,2.528055669016034e-05,3.1074075914519277e-08,-2.5511113562970422e-05,-10.585474967956543,-17.28689193725586,,hex_nut,hex_nut,0.9999744892118427,0.9999744892118427,2.528055669016034e-05,2.528055669016034e-05,3.1074075914519277e-08,3.1074075914519277e-08
baseline,gemma4:12b,state_202,M16_Hex_Nut,M16 hex nut,M12_Hex_Nut,False,True,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M16_Hex_Nut/M12_Hex_Nut.json,0.8492832000483759,A,0.9999620914441505,3.7132344523220895e-05,4.717580104145201e-08,-3.790927439695224e-05,-10.201022148132324,-16.869384765625,,hex_nut,hex_nut,0.9999620914441505,0.9999620914441505,3.7132344523220895e-05,3.7132344523220895e-05,4.717580104145201e-08,4.717580104145201e-08
baseline,gemma4:12b,state_202,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG16-50_16mm/M12_Hex_Nut.json,1.017859299958218,B,5.683819941955615e-05,0.9999226331736303,5.744947842744423e-07,-9.775301933288574,-7.736981933703646e-05,-14.36977481842041,,round_pin,hex_nut,5.683819941955615e-05,5.683819941955615e-05,0.9999226331736303,0.9999226331736303,5.744947842744423e-07,5.744947842744423e-07
baseline,gemma4:12b,state_202,RGOCG12-50_12mm,12 mm round pin,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG12-50_12mm/M12_Hex_Nut.json,0.878794000018388,B,8.407859473845246e-05,0.9998949766160716,8.226817458376858e-07,-9.383758544921875,-0.00010502889927010983,-14.010696411132812,,round_pin,hex_nut,8.407859473845246e-05,8.407859473845246e-05,0.9998949766160716,0.9998949766160716,8.226817458376858e-07,8.226817458376858e-07
baseline,gemma4:12b,state_202,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/RGOCG8-50_8mm/M12_Hex_Nut.json,0.8348820999963209,B,3.201188296792145e-05,0.9999599456769135,3.1573824102770694e-07,-10.349403381347656,-4.005512528237887e-05,-14.968352317810059,,round_pin,hex_nut,3.201188296792145e-05,3.201188296792145e-05,0.9999599456769135,0.9999599456769135,3.1573824102770694e-07,3.1573824102770694e-07
baseline,gemma4:12b,state_202,USB_Male,USB connector + cable,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/USB_Male/M12_Hex_Nut.json,1.0134240999468602,B,1.5190620083759628e-05,0.9999815225598446,5.469650276147723e-08,-11.094832420349121,-1.8477610865375027e-05,-16.721466064453125,,USB_Male,hex_nut,1.5190620083759628e-05,1.5190620083759628e-05,0.9999815225598446,0.9999815225598446,5.469650276147723e-08,5.469650276147723e-08
baseline,gemma4:12b,state_202,DSUB_Male,DSUB connector,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/DSUB_Male/M12_Hex_Nut.json,0.8627567000221461,B,4.9263818263437896e-05,0.9999442100517524,6.904523958875114e-07,-9.918320655822754,-5.579150456469506e-05,-14.185918807983398,,DSUB_Male,hex_nut,4.9263818263437896e-05,4.9263818263437896e-05,0.9999442100517524,0.9999442100517524,6.904523958875114e-07,6.904523958875114e-07
baseline,gemma4:12b,state_202,Gear_Large,Large gear,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Large/M16_Hex_Nut.json,1.2418501999927685,A,0.9999212026574468,7.8405152614442e-05,5.980255762673597e-08,-7.880044722696766e-05,-9.453620910644531,-16.632217407226562,,gear,hex_nut,0.9999212026574468,0.9999212026574468,7.8405152614442e-05,7.8405152614442e-05,5.980255762673597e-08,5.980255762673597e-08
baseline,gemma4:12b,state_202,Gear_Medium,Medium gear,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Medium/M16_Hex_Nut.json,1.1328625000314787,A,0.9990320205589925,0.0009675172519094782,8.347238956142083e-08,-0.0009684482356533408,-6.94077730178833,-16.298749923706055,,gear,hex_nut,0.9990320205589925,0.9990320205589925,0.0009675172519094782,0.0009675172519094782,8.347238956142083e-08,8.347238956142083e-08
baseline,gemma4:12b,state_202,Gear_Small,Small gear,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/Gear_Small/M16_Hex_Nut.json,1.1761240999912843,A,0.9992839694116963,0.0007145801274767531,3.669676241389867e-07,-0.0007162870606407523,-7.2438154220581055,-14.817992210388184,,gear,hex_nut,0.9992839694116963,0.9992839694116963,0.0007145801274767531,0.0007145801274767531,3.669676241389867e-07,3.669676241389867e-07
